% class: {"招聘": 0, "生活服务": 1, "物业地产": 2, "汽车交通": 3, "社交": 4, "能源": 5, "硬件": 6, "安全": 7, "美业": 8, "旅游": 9, "法律": 10, "金融": 11, "婚恋": 12, "家装家居": 13, "农业": 14, "媒体娱乐": 15, "游戏": 16, "生物制药": 17, "云服务": 18, "教育培训": 19, "电子商务": 20, "医疗健康": 21, "市场营销": 22, "体育运动": 23}
@RELATION field 

@ATTRIBUTE 0 NUMERIC
@ATTRIBUTE 1 NUMERIC
@ATTRIBUTE 2 NUMERIC
@ATTRIBUTE 3 NUMERIC
@ATTRIBUTE 4 NUMERIC
@ATTRIBUTE 5 NUMERIC
@ATTRIBUTE 6 NUMERIC
@ATTRIBUTE 7 NUMERIC
@ATTRIBUTE 8 NUMERIC
@ATTRIBUTE 9 NUMERIC
@ATTRIBUTE 10 NUMERIC
@ATTRIBUTE 11 NUMERIC
@ATTRIBUTE 12 NUMERIC
@ATTRIBUTE 13 NUMERIC
@ATTRIBUTE 14 NUMERIC
@ATTRIBUTE 15 NUMERIC
@ATTRIBUTE 16 NUMERIC
@ATTRIBUTE 17 NUMERIC
@ATTRIBUTE 18 NUMERIC
@ATTRIBUTE 19 NUMERIC
@ATTRIBUTE 20 NUMERIC
@ATTRIBUTE 21 NUMERIC
@ATTRIBUTE 22 NUMERIC
@ATTRIBUTE 23 NUMERIC
@ATTRIBUTE 24 NUMERIC
@ATTRIBUTE 25 NUMERIC
@ATTRIBUTE 26 NUMERIC
@ATTRIBUTE 27 NUMERIC
@ATTRIBUTE 28 NUMERIC
@ATTRIBUTE 29 NUMERIC
@ATTRIBUTE class {0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23}

@DATA
1.48393,10.0,-0.24506,-0.06929,-10.0,-0.12142,-0.1731,-10.0,-0.15642,-0.65947,-10.0,-0.24967,-0.12129,-10.0,-0.0326,-0.46679,10.0,-0.3431,0.435,10.0,-0.14949,0.26614,10.0,0.05382,-0.07843,-10.0,-0.05256,0.13566,-10.0,0.25599,15
0.60267,10.0,0.14656,-0.15351,10.0,0.11645,-0.31871,10.0,-0.01231,-0.0419,10.0,0.19589,-0.23431,10.0,-0.19489,-0.42791,10.0,-0.40194,0.28409,-10.0,-0.26599,-0.2004,10.0,-0.23162,-0.10199,10.0,-0.44332,0.22536,-10.0,0.17627,15
1.34285,10.0,0.37956,0.13314,-10.0,0.19973,0.2607,-0.35073,0.27818,-0.36122,0.01725,0.46033,-0.3547,-0.06767,-0.46531,-0.85523,-10.0,-0.27886,-0.15095,10.0,-1.62871,-0.4116,10.0,0.05678,0.50135,-10.0,-0.07617,0.2455,-10.0,0.33317,15
0.55753,-10.0,0.03583,-0.06926,-10.0,-0.11505,0.1582,-0.21378,-0.15886,-0.35244,-0.0456,-0.61822,-0.24691,10.0,0.61202,-0.06663,10.0,-0.24704,0.54574,-10.0,-0.00874,0.10617,10.0,0.31188,0.17557,10.0,0.14742,0.21795,-10.0,-0.22538,15
0.63528,10.0,0.30333,0.05284,-0.04028,-0.18193,-0.05364,10.0,-0.09915,0.15711,0.37555,0.0,-0.69633,-10.0,0.79412,-0.93129,0.01469,-0.23375,0.70716,-10.0,-0.46776,-0.08286,0.14468,0.26717,-0.07713,-0.27809,0.05801,-0.1767,10.0,0.36871,15
0.94175,10.0,0.25638,0.05007,10.0,0.12924,0.46778,-10.0,0.20015,-0.03494,-10.0,0.09967,-0.16197,10.0,-0.35571,-0.44389,-10.0,-0.24028,-0.17073,-10.0,-0.27224,0.12226,10.0,0.11962,0.43834,-10.0,-0.09929,-0.32344,-10.0,0.17266,15
1.4808,10.0,0.30996,-0.18267,-10.0,0.32859,0.64617,10.0,0.07564,-0.86878,10.0,0.48645,-0.05182,10.0,-0.04148,0.31946,-10.0,0.38286,0.46856,10.0,0.21523,0.14196,10.0,0.16592,0.1832,10.0,-0.04108,0.32484,-10.0,0.08441,15
0.7775,-10.0,0.32299,-0.42737,-10.0,-0.01464,-0.2536,10.0,-0.12257,0.09656,0.28708,0.17443,-0.27125,-0.01981,-0.14669,-0.32299,0.4981,-0.30362,0.31407,-10.0,-0.09597,0.07005,10.0,-0.59902,-0.30054,-10.0,-0.52058,0.33956,-10.0,-0.10753,15
0.85575,0.07903,0.68484,-0.15974,10.0,-0.08814,0.76828,-10.0,0.46832,-0.01806,0.88503,-0.66435,-0.89296,-10.0,-0.61006,0.05962,-10.0,0.13686,0.17879,10.0,0.0115,-0.24487,-0.07297,0.24711,-0.12876,-0.15869,-0.28981,-0.10557,-10.0,-0.21996,15
1.56909,10.0,0.44936,-0.18605,10.0,0.40027,0.75324,-10.0,0.34652,-1.12746,10.0,0.15038,-0.12765,10.0,1.32917,-0.82215,-10.0,0.52746,0.00432,-10.0,0.0562,0.12942,10.0,-0.13409,0.16957,10.0,-0.11778,0.12689,-10.0,-0.33082,15
1.90533,-10.0,0.36583,0.70085,10.0,-0.80242,-0.45333,-0.4878,-0.3587,0.15026,10.0,0.26117,-0.2819,-10.0,-0.62794,-0.47435,10.0,0.56653,0.45745,10.0,-1.0275,-0.75744,-10.0,1.29194,0.527,10.0,-0.42986,0.14919,0.64883,0.52845,15
1.88546,10.0,0.9149,-0.12562,10.0,-0.25887,0.57971,-10.0,0.44747,0.14691,-10.0,-0.75322,-1.08307,0.0,-0.59542,-0.19085,-10.0,0.00716,1.18301,10.0,0.1972,-0.54615,10.0,0.15643,-0.46646,-10.0,-0.83362,-0.14007,10.0,0.42085,15
0.9213,10.0,0.15129,-0.11255,10.0,-0.04786,0.02149,10.0,0.12132,-0.15511,10.0,-0.33374,-0.45466,10.0,0.22505,-0.1537,0.2151,-0.34648,0.51893,-10.0,-0.23266,-0.25666,-10.0,0.41975,0.09311,10.0,0.00673,0.13486,10.0,0.20751,15
1.92785,10.0,-0.28332,-0.15681,10.0,0.08073,-0.70347,10.0,-0.47729,-0.46483,10.0,-0.03956,-0.29092,-10.0,0.41521,-0.63074,-10.0,-0.41077,0.05404,-10.0,-0.45322,-0.09552,10.0,0.43839,-0.17981,-10.0,-0.10456,0.44408,-10.0,0.30235,15
2.43396,-10.0,-0.14403,-0.27212,10.0,-0.01074,0.42998,10.0,-0.09761,-1.8742,10.0,-0.65206,-0.10392,10.0,-0.04435,0.19826,-10.0,-0.47886,0.63069,10.0,0.28635,0.15523,-10.0,0.26456,-0.21759,-0.41052,-0.09519,0.47088,-10.0,-0.1656,15
3.02112,10.0,0.03779,-0.58609,0.0724,-0.3483,0.45063,10.0,0.22161,-1.68487,-10.0,-2.30879,-0.72862,-10.0,-0.29242,0.83746,0.29231,0.30529,1.12106,-10.0,0.06944,-0.06464,10.0,0.21609,0.0277,10.0,0.10996,0.49038,-10.0,-0.03334,15
0.48501,0.0104,0.05197,-0.01383,0.09379,-0.00492,0.05404,10.0,0.06466,-0.01791,-10.0,0.14585,0.00524,0.01594,-0.1331,-0.04324,-10.0,-0.14362,0.17944,10.0,-0.00737,0.01248,10.0,0.18806,0.0689,-10.0,0.12763,0.04827,10.0,0.01105,15
1.06652,0.09542,0.59795,-0.544,-10.0,-0.12971,0.7253,10.0,0.28143,-0.61364,0.57075,-0.99931,-0.96863,-2.04804,0.16558,0.39903,-0.33984,0.81629,0.75555,0.33388,0.11752,-0.43674,0.06606,0.23601,-0.24451,10.0,0.08667,0.11746,-10.0,0.04178,15
0.7514,-10.0,0.0557,-0.01049,-10.0,-0.02259,-0.03059,-0.08146,-0.09512,-0.44089,10.0,0.04756,-0.10138,10.0,0.33517,-0.24344,-10.0,-0.46121,0.52304,0.22066,-0.08751,0.3714,10.0,0.47792,0.14415,10.0,0.39648,0.06219,10.0,-0.05,15
0.8933,-10.0,0.06539,-0.23465,10.0,-0.0068,0.03567,-10.0,-0.00534,-0.21078,10.0,-0.15967,-0.05938,10.0,0.01243,-0.19972,10.0,-0.313,0.13693,10.0,-0.1916,-0.16164,-10.0,0.2093,-0.01671,0.21441,-0.19178,0.10734,-10.0,0.08583,15
0.48291,10.0,0.04183,0.09285,-10.0,-0.09622,-0.1356,10.0,0.07951,-0.02157,10.0,0.00938,-0.08007,10.0,-0.20768,-0.17056,-10.0,-0.04547,-0.02588,10.0,-0.30551,-0.35905,10.0,0.1836,0.11817,10.0,-0.25073,0.10937,10.0,0.19272,15
1.15688,-0.42228,0.42732,-0.08428,10.0,-0.26954,-0.32191,10.0,-0.04111,0.14847,10.0,0.71198,-0.36384,10.0,-0.54785,-0.16846,-10.0,-0.16375,1.39346,-10.0,-0.2029,-0.20522,-10.0,0.43086,0.29347,-10.0,-0.25566,-0.06228,-10.0,0.18631,15
1.39567,10.0,0.40049,0.07348,-10.0,-0.04136,0.2604,-0.4136,0.39197,0.29297,10.0,-0.47369,-0.15216,0.23719,0.14483,-0.12341,-10.0,-0.3346,0.05713,10.0,-0.37673,-0.47388,10.0,0.09158,0.56358,10.0,-0.02892,-0.37169,10.0,1.12204,15
0.7641,-0.2379,0.45541,0.23557,0.02951,-0.24967,-0.22196,-0.7087,-0.01501,0.5025,0.52278,0.40846,-0.46197,-0.05711,-0.38289,-0.17648,-10.0,-0.06718,1.19508,10.0,-0.39123,-0.29487,-0.54531,0.26282,0.2355,-10.0,-0.1775,-0.23968,0.25085,0.00602,15
1.41202,10.0,-0.03712,0.01285,-10.0,-0.06527,-0.4725,-10.0,0.04233,-0.52875,10.0,0.1938,-0.28574,-10.0,-0.03163,-0.57037,-10.0,-0.59026,0.27917,-10.0,-0.89504,-0.3144,-10.0,0.33158,0.0369,-10.0,0.04574,0.24035,-10.0,0.60778,15
0.82313,-0.26219,0.2413,0.39431,0.07878,-0.59035,-0.41469,10.0,-0.42537,0.39217,10.0,0.34592,-0.06904,-10.0,-0.31143,-0.44407,-10.0,0.54514,0.01565,-10.0,-0.06407,-0.36501,-0.336,0.90989,0.12314,-0.53761,-0.05198,-0.0017,0.06603,0.32984,15
1.80044,10.0,0.25862,-0.19049,-10.0,0.18452,0.33127,-10.0,-0.01286,-1.16761,10.0,0.27314,0.04352,10.0,0.25464,-0.37649,-10.0,-0.03924,0.56572,10.0,-0.14089,-0.30211,10.0,0.36177,-0.11953,10.0,-0.45085,0.18073,-10.0,0.13303,15
3.07635,10.0,0.96983,-0.43598,10.0,-0.46553,1.64571,-10.0,0.20929,-2.63434,-10.0,-3.43238,-1.22803,-10.0,-1.06897,1.33364,-10.0,1.71942,0.53604,10.0,-0.49425,-0.13403,10.0,-0.26379,-0.08437,10.0,0.37938,0.3282,-10.0,0.28268,15
1.75811,10.0,-0.13804,0.08913,10.0,-0.23543,-0.58158,-10.0,-0.19947,-0.4861,10.0,-0.11715,-0.10138,-10.0,0.13662,-0.49336,-10.0,-0.58619,0.40596,10.0,-0.71078,-0.39044,-10.0,0.39261,0.1117,-10.0,-0.16918,0.14323,0.52765,0.57309,15
2.17284,10.0,0.89644,-0.08691,10.0,-0.07533,0.8537,-10.0,0.55528,0.15902,-10.0,0.27943,-0.62661,-10.0,-0.06014,-1.90745,10.0,-2.94047,-1.08248,-10.0,-5.17846,1.82124,-10.0,-2.10403,1.83771,10.0,0.53761,2.61777,-10.0,-1.96373,15
1.99285,10.0,-0.34547,0.03528,10.0,0.05248,-0.30753,-10.0,0.01213,-1.01931,10.0,0.28649,-0.06602,10.0,-0.42553,-0.39138,-10.0,-0.51505,0.05706,10.0,-0.55851,-0.59725,10.0,0.23051,-0.15398,-10.0,-0.02433,-0.10073,-10.0,0.42799,15
0.40454,-10.0,0.03148,-0.04009,0.04269,-0.02333,0.00975,10.0,-0.01218,-0.23267,0.0053,-0.12014,-0.12883,-10.0,0.23988,-0.05066,0.00861,-0.2161,0.22434,0.05948,-0.12105,0.06622,0.13739,0.21618,0.05577,10.0,0.09279,0.1646,10.0,0.0,15
0.78912,10.0,0.15061,-0.02753,-10.0,-0.03019,0.06754,10.0,0.00377,-0.41687,10.0,0.41221,0.09279,10.0,-0.17839,0.07842,-10.0,-0.27299,-0.33456,10.0,0.16984,-0.06839,10.0,0.28483,-0.24084,-10.0,-0.10201,0.10059,-10.0,-0.17194,15
1.59251,10.0,0.5247,0.77337,-10.0,-1.73027,-1.07974,-10.0,-2.01713,1.32044,-10.0,0.57576,-0.51985,-10.0,-0.73709,-0.78734,-10.0,2.0324,-2.08069,10.0,0.63348,-0.61933,10.0,2.33778,-0.28182,-10.0,-0.49629,1.29208,-10.0,-0.01292,15
0.59248,10.0,0.15715,-0.05355,10.0,0.02893,0.19965,-10.0,0.10604,0.05554,-10.0,-0.16037,-0.18053,10.0,0.1078,-0.30258,10.0,-0.6268,-0.24315,10.0,-0.97596,0.32036,10.0,-0.55135,0.30796,-10.0,0.01345,0.4397,-0.30125,-0.37118,15
0.51841,-10.0,0.33769,-0.12981,10.0,-0.02783,0.59022,-0.60289,0.25956,-0.26985,0.35839,-0.59339,-0.37993,10.0,-0.09992,0.16406,-0.00524,0.24436,-0.02868,-10.0,-0.1228,0.00478,0.0899,-0.00272,0.11249,10.0,0.07009,0.10163,-10.0,-0.14568,15
1.78737,10.0,-0.12775,0.2364,-10.0,-0.6193,-0.81848,10.0,-0.55782,-0.6715,10.0,-0.14371,-0.23892,-10.0,0.17361,-0.70899,-10.0,-0.48685,0.34941,10.0,-0.542,-0.46271,-10.0,0.42144,-0.18136,-10.0,0.12758,-0.15177,-10.0,0.45219,15
2.3768,10.0,0.19172,-0.46358,10.0,0.34971,0.98699,10.0,0.00445,-1.95329,-10.0,-0.1323,-0.39888,10.0,-0.14184,0.7135,0.047,0.50968,0.76017,10.0,0.26646,0.29987,-10.0,-0.13211,-0.18261,10.0,-0.12392,0.4613,-10.0,-0.23832,15
0.72447,10.0,0.17604,-0.00432,0.3992,0.29253,0.1708,10.0,0.10713,-0.56658,10.0,-0.00512,0.2275,-10.0,-0.18977,0.01734,-0.21509,-0.04021,-0.03523,10.0,0.45272,0.15635,-10.0,0.01756,0.11202,10.0,0.01805,-0.12205,-10.0,-0.31653,15
0.91584,10.0,0.0402,0.04169,-10.0,-0.19463,-0.22281,-10.0,-0.1091,-0.33054,10.0,-0.16186,-0.40426,-0.1518,0.10965,-0.62802,10.0,-0.4041,0.26775,10.0,-0.81142,-0.62947,-10.0,0.15272,-0.00205,-0.24422,-0.29577,0.00944,-10.0,0.25336,15
0.24825,10.0,0.05319,-0.11299,-0.0671,-0.09709,-0.06831,-0.09416,0.02549,0.18515,-10.0,0.04986,-0.04262,10.0,-0.09639,-0.03239,-10.0,-0.19215,0.139,-10.0,0.17757,-0.20511,0.25823,0.18001,0.47549,10.0,0.0219,0.40363,10.0,0.33167,15
0.28536,10.0,0.03144,-0.01376,10.0,-0.01057,0.04594,-0.02089,-0.01635,-0.0303,-0.02887,-0.03132,-0.01714,-0.14269,0.07396,-0.13443,-10.0,-0.21858,-0.08411,-0.2862,-0.10005,-0.02817,-10.0,0.08554,0.07076,10.0,-0.06823,-0.06265,-10.0,0.00797,15
0.54009,-10.0,0.0593,0.14608,10.0,-0.35436,-0.29836,-10.0,-0.45338,0.02204,-10.0,0.01166,-0.07767,10.0,0.1113,-0.27257,10.0,0.17363,0.07308,-10.0,0.0893,-0.07589,10.0,0.47119,-0.02527,10.0,0.00622,0.19852,10.0,0.02707,15
0.75503,10.0,0.18866,-0.23172,10.0,-0.03625,-0.08816,10.0,0.18121,-0.10771,-10.0,0.02302,-0.2999,-10.0,1.08114,-0.75258,-10.0,0.47,0.14527,10.0,0.00922,-0.35889,-10.0,0.09904,-0.13151,-10.0,0.14678,0.07358,-10.0,0.09731,15
0.75553,10.0,0.64087,-0.37632,-10.0,-0.15509,0.94739,10.0,0.55443,-0.05798,10.0,-1.00888,-1.03295,-1.93523,0.182,0.49388,-0.35904,0.55226,0.56691,-10.0,0.10543,-0.13652,10.0,0.20628,0.43624,10.0,0.30906,0.42167,10.0,0.00846,15
1.05724,10.0,0.01251,0.12049,10.0,-0.20944,-0.33904,-10.0,-0.03859,-0.45499,-10.0,0.16761,-0.10484,-0.30604,-0.26027,-0.34557,-10.0,-0.40629,0.16386,10.0,-0.38592,-0.45454,0.02208,0.2848,-0.05438,-10.0,-0.22244,0.19609,-10.0,0.35372,15
0.87157,-10.0,0.28837,0.18658,10.0,-0.08133,0.0443,10.0,0.29191,0.15517,-10.0,0.10073,-0.14016,10.0,-0.44374,-0.36934,-10.0,-0.15378,0.03776,-10.0,-0.23067,-0.34773,-10.0,0.19938,0.16569,-10.0,-0.14543,-0.04485,-10.0,0.03774,15
1.15375,10.0,0.14942,0.02594,-10.0,-0.09412,-0.10378,10.0,0.09207,-0.24977,10.0,0.12832,-0.26176,10.0,-0.20503,-0.52873,-10.0,-0.56415,-0.044,-0.43148,-0.80263,-0.38515,-10.0,-0.00929,0.35351,0.12217,-0.31891,0.08532,10.0,0.4045,15
0.64793,-10.0,0.11678,-0.00639,-10.0,0.06705,0.24081,-0.36366,0.25646,0.03546,10.0,0.07545,-0.07033,10.0,-0.13799,-0.18327,10.0,-0.43763,-0.17593,-10.0,-0.39735,0.13094,-10.0,-0.2764,0.11689,-10.0,-0.08776,0.09032,-10.0,-0.26524,15
0.74153,-10.0,0.2682,-0.03978,-10.0,0.00937,0.17706,10.0,0.17744,-0.31189,-10.0,0.25794,-0.02132,-10.0,-0.27625,-0.47179,10.0,-0.46005,-0.12422,-10.0,-0.17479,-0.05081,10.0,0.51304,-0.06627,-0.18584,0.02515,0.12817,-10.0,0.12302,15
1.21751,-10.0,0.04224,0.01705,-0.07483,-0.24709,-0.52666,-10.0,-0.04397,-0.21789,-10.0,0.15662,-0.18303,-10.0,-0.35332,-0.45505,-0.3006,-0.21789,0.71028,-10.0,-0.46153,-0.46981,-10.0,0.40138,0.07277,-0.3414,-0.16834,0.0632,10.0,0.43959,15
2.54636,-10.0,0.55753,-0.06068,10.0,-0.87231,-0.23358,10.0,0.55558,0.69358,-10.0,-0.31538,0.69168,10.0,-1.01854,-0.12018,-10.0,-0.83507,1.4037,-10.0,2.37356,-0.14963,-10.0,-0.19109,0.29117,-10.0,1.5814,3.01207,-10.0,2.09032,15
0.93503,10.0,0.31899,-0.01684,0.02057,-0.12315,-0.16245,10.0,0.08168,-0.17391,10.0,-0.04006,-0.66393,-0.31372,0.28663,-0.94543,-10.0,-0.07171,0.76933,-10.0,-0.68329,-0.4073,0.1384,0.13819,0.03444,-10.0,-0.15057,0.0609,0.62119,0.57997,15
0.71111,10.0,0.13964,0.08306,-10.0,-0.02581,-0.0062,10.0,0.08,-0.04591,-10.0,-0.14435,-0.29507,-10.0,-0.04036,-0.39855,10.0,-0.35987,0.0468,-10.0,-0.78704,-0.18184,10.0,0.08324,0.08024,-10.0,-0.05237,0.01976,0.58243,0.46327,15
1.09043,-10.0,0.09438,0.14533,0.19988,-0.23307,-0.30364,-0.03839,-0.34328,-0.51763,10.0,0.07955,-0.18361,-0.3828,0.0994,-0.56731,0.33911,-0.39001,0.14264,10.0,-0.50302,-0.20774,10.0,0.40296,-0.08457,-0.05214,0.14455,0.06216,-10.0,0.40956,15
5.99549,-10.0,0.95104,-1.17584,-10.0,-0.64677,0.73284,-10.0,-0.37081,-2.32549,10.0,-3.12808,-1.47819,-10.0,2.32777,-2.56892,-10.0,-2.2701,0.23379,-10.0,-5.13317,1.49298,10.0,-1.70904,1.20804,-10.0,-0.23065,1.85658,10.0,-0.93858,15
0.55087,0.03479,0.32187,-0.08386,10.0,-0.12868,0.29924,-10.0,0.11077,0.12895,0.35324,-0.06841,-0.49085,-0.08557,0.21347,-1.06069,-10.0,-1.38119,-0.49612,10.0,-2.82139,0.78214,1.06161,-1.24766,1.23986,-10.0,0.34943,1.86078,-10.0,-1.20376,15
0.9659,10.0,0.07913,-0.28011,10.0,0.00467,0.15069,10.0,-0.08522,-0.30651,10.0,0.27834,-0.20084,10.0,0.92284,-0.80053,-10.0,-0.18996,0.54184,-10.0,-0.15625,1.12819,-10.0,1.08756,0.36734,10.0,0.86604,-0.13568,-10.0,0.19853,15
0.63268,10.0,0.18085,0.02135,-10.0,-0.03637,0.10055,-10.0,0.19472,-0.10899,-10.0,0.22656,-0.0583,10.0,-0.14572,-0.22872,-10.0,-0.31576,-0.07476,10.0,-0.2977,0.02346,10.0,0.31084,0.08661,-10.0,0.06554,-0.0013,-10.0,0.12634,15
1.05742,10.0,0.26182,0.29954,-10.0,-0.34763,-0.55399,10.0,-0.10364,0.15157,10.0,0.41064,-0.40802,10.0,-0.60075,-0.32441,-10.0,-0.04702,1.5658,-0.80534,-0.57988,-0.44764,10.0,0.32805,0.36749,-10.0,-0.37232,-0.10154,0.71682,0.44521,15
0.69742,10.0,0.04242,0.04726,-0.02791,-0.00335,-0.06793,-0.0232,-0.16737,-0.23653,-10.0,-0.00419,-0.07401,-10.0,0.26684,-0.22569,-10.0,-0.36542,0.01137,-10.0,-0.31722,0.06686,-10.0,0.24331,-0.04889,-10.0,0.24347,-0.05549,0.0045,-0.01453,15
1.62035,-10.0,0.15764,-0.21319,10.0,-0.26213,-0.00118,0.0,-0.26296,-0.55066,10.0,-0.66577,-0.40237,10.0,0.66565,-1.02237,-10.0,-0.85945,0.34747,10.0,-1.32093,0.16435,10.0,-0.19942,0.30444,10.0,-0.2751,0.55111,-10.0,-0.13101,15
1.26514,-0.03424,0.12111,-0.3011,0.09155,0.10087,0.11806,10.0,-0.06711,-0.77507,10.0,0.11603,-0.42,-0.41887,-0.29926,-1.00226,-10.0,-0.88712,0.30913,-10.0,-1.01375,-0.1924,-10.0,0.48461,0.26305,-10.0,0.0346,0.09778,-10.0,0.72965,15
0.77074,10.0,0.30243,0.06823,0.22378,0.09118,0.29393,-0.52567,0.36736,0.11817,10.0,0.21388,-0.18137,10.0,-0.11652,-0.36562,-0.08884,-0.57761,-0.55189,10.0,-1.39917,0.03848,0.47786,-0.51998,0.29469,-0.06194,-0.09657,0.50851,10.0,-0.35571,15
2.48017,-10.0,0.12795,0.0936,-10.0,-0.58868,-0.74177,-10.0,-0.76268,-0.55648,-0.2905,-0.38381,-0.64973,-10.0,0.9974,-0.89416,10.0,-0.97994,1.22915,10.0,-0.97248,-0.05636,-10.0,0.69477,-0.02614,10.0,0.07835,0.26384,10.0,0.49007,15
0.47957,-10.0,0.02715,0.00332,0.05855,-0.09599,-0.07442,-0.00168,-0.11388,-0.06303,-10.0,0.03655,-0.02656,-0.10432,0.07787,-0.07719,0.13825,-0.12724,0.01296,-10.0,-0.05142,-0.02547,10.0,0.19519,0.05995,-10.0,-0.0992,0.15976,10.0,0.15173,15
3.44661,10.0,0.20601,0.23129,-10.0,0.10946,0.18898,10.0,-0.17785,-1.41586,-10.0,0.65662,0.50991,-10.0,-0.50866,-0.76481,-10.0,-0.52,0.19485,10.0,-0.0896,0.26733,10.0,1.10043,0.65489,-10.0,0.38213,-0.0723,-10.0,0.05976,15
1.44365,10.0,0.04426,-0.13044,0.03614,-0.03128,-0.34831,-10.0,0.00549,-0.70364,-10.0,0.24546,-0.28895,-0.43353,-0.52167,-0.74175,-10.0,-0.4798,0.86566,10.0,0.28682,-0.12577,-0.26398,0.14068,-0.20799,-10.0,-0.48966,-0.06013,-0.10687,0.1967,15
2.04253,-10.0,0.54689,-0.119,-10.0,-0.15623,0.10754,10.0,0.19058,-0.4119,10.0,-0.43028,-0.62052,10.0,-0.0638,-0.66561,-10.0,-0.48705,-0.16237,-10.0,-1.05535,0.37834,10.0,-0.41846,0.14018,10.0,-0.12974,-0.06604,-10.0,0.67804,15
4.87013,-10.0,0.06631,-0.535,-10.0,0.51704,-0.86422,10.0,0.47851,-1.73621,-10.0,0.74731,0.37378,-10.0,-0.2952,-0.38741,-10.0,-1.63239,0.65473,-10.0,-1.32826,-1.43325,-10.0,0.91349,-0.71923,-10.0,-0.0736,0.90271,-10.0,0.80744,15
1.33283,10.0,0.69904,-0.10698,-10.0,-0.08861,0.84878,-1.35218,0.78483,0.35323,-10.0,-0.66293,-0.7047,-0.94412,-0.52875,0.27121,-10.0,-0.1864,-0.16836,10.0,-0.58837,-0.06318,10.0,-0.36845,0.05451,10.0,-0.3034,-0.10373,10.0,-0.05658,15
1.27747,10.0,-0.06531,0.01135,-10.0,0.01218,-0.41095,-0.12619,0.04411,-0.71396,-0.3247,-0.02446,-0.2026,-0.20875,-0.31943,-0.57957,-10.0,-0.44792,0.36593,10.0,-0.52963,-0.27955,10.0,0.26721,-0.00906,-10.0,-0.1175,0.1952,0.27002,0.47463,15
0.8108,-0.02652,0.2856,0.03917,10.0,-0.13268,0.09958,10.0,0.21645,0.10837,0.30516,0.00348,-0.33519,10.0,-0.15793,-0.63246,10.0,-0.50286,0.08134,-10.0,-0.59701,-0.15909,10.0,0.0952,0.09968,10.0,-0.27575,0.24892,-10.0,-0.13574,15
2.75968,-10.0,0.16112,-0.47387,10.0,0.07269,0.47419,-10.0,0.51651,-0.63498,10.0,-0.26124,-0.80657,-10.0,-0.41569,-0.8363,-10.0,-1.05467,0.18075,10.0,-0.89339,0.16404,-10.0,-0.23661,-0.14507,-10.0,-0.48136,0.03658,-0.4858,0.08489,15
0.79545,-10.0,0.10503,-0.07524,10.0,-0.04497,-0.05512,10.0,0.24143,-0.01366,-10.0,-0.1324,0.21429,10.0,-0.12901,-0.18675,-10.0,-0.12781,0.35848,-0.10158,0.16665,-0.00729,-10.0,0.11166,0.17688,-10.0,-0.07121,0.03313,-10.0,-0.02915,15
1.42016,10.0,-0.04623,-0.14492,-10.0,-0.08538,-0.02892,10.0,0.05021,-0.88922,-0.16702,-0.07528,-0.17187,-0.42498,-0.23913,-0.5332,-10.0,-0.44299,0.32999,10.0,0.16316,0.27912,10.0,0.2413,0.04251,-10.0,0.09503,0.2409,-10.0,0.10761,15
1.09711,-10.0,0.14092,0.00238,10.0,0.10784,0.32906,-0.4488,0.09386,-0.35731,-10.0,-0.15408,-0.05461,0.20875,-0.3045,-0.22192,-0.11108,-0.06949,0.09281,10.0,0.23814,0.39761,-10.0,-0.02742,0.17032,10.0,-0.23122,-0.21176,0.01982,-0.35196,15
5.00731,10.0,0.44646,-0.16887,-10.0,-0.64375,-1.56492,10.0,-1.38614,-0.78336,10.0,0.05264,-1.17809,10.0,0.69399,-1.12233,10.0,-0.9303,1.01992,-10.0,-1.29664,-0.58524,-10.0,-1.1456,-1.1811,-10.0,-1.20554,0.67163,-10.0,0.56839,15
6.14528,10.0,0.77111,-0.8081,-10.0,-0.92909,1.18421,-10.0,0.43152,-2.85324,-10.0,-2.62144,-2.81241,-10.0,10.0,-7.52612,-10.0,3.87684,2.82922,-10.0,-0.20073,-2.09179,-10.0,1.22921,-0.24644,10.0,0.64713,1.54034,-10.0,0.65602,15
0.9731,10.0,0.36325,-0.20892,-10.0,-0.09113,0.41631,-0.62577,0.22159,-0.33217,10.0,-0.1121,-0.52514,10.0,3.2267,-1.70026,10.0,1.03877,0.12232,-10.0,0.31594,-0.42608,10.0,0.08872,-0.18107,-10.0,0.27169,0.08125,-10.0,-0.04817,15
2.68286,10.0,-1.14286,-0.11131,10.0,0.17648,-0.20349,10.0,0.04546,-0.48322,10.0,0.0856,-0.21351,10.0,0.23676,-0.44078,-10.0,-1.23631,0.37201,10.0,0.05809,-0.31269,-10.0,0.44179,-0.5592,10.0,-0.246,0.13538,-10.0,0.19614,15
2.15493,10.0,0.473,-0.16293,-10.0,-0.23195,0.16676,10.0,-0.02123,-0.0331,-10.0,-0.27681,-0.68789,10.0,0.86257,-1.33286,0.46779,-1.60126,0.68494,10.0,-1.72352,0.56236,10.0,-0.38935,0.74941,-10.0,-0.11564,1.43325,-10.0,-1.00269,15
